
RECORDING STARTED
Push robot forward, then release.
Let it oscillate until it settles.

time_ms,pitch,pitchRate,angularAccel,accelPitch
8631,-3.167,0.259,51.671,-0.483
8635,-3.117,1.014,171.133,-0.920
8640,-3.050,3.549,569.773,-0.520
8644,-2.994,2.740,-181.916,-0.854
8648,-2.960,0.083,-595.625,-1.316
8653,-2.919,-0.482,-126.203,-0.771
8657,-2.876,0.495,218.297,-0.887
8661,-2.847,1.411,206.872,-1.746
8666,-2.804,-1.093,-561.898,-0.430
8670,-2.772,1.228,518.456,-1.501
8675,-2.751,-0.070,-291.751,-1.693
8680,-2.718,-1.673,-357.824,-0.765
8684,-2.685,1.801,772.527,-1.457
8689,-2.638,4.419,586.541,-1.290
8693,-2.589,3.724,-155.474,-1.008
8697,-2.539,2.572,-257.753,-0.636
8702,-2.500,0.587,-443.021,-0.746
8706,-2.456,0.228,-80.516,-0.344
8710,-2.437,0.022,-46.715,-1.490
8716,-2.397,1.869,417.192,-0.866
8720,-2.376,3.159,288.996,-2.033
8724,-2.328,4.564,315.211,-0.943
8729,-2.297,3.236,-296.483,-1.486
8733,-2.289,-1.406,-1037.840,-1.627
8737,-2.288,3.343,1050.463,-2.955
8742,-2.300,3.656,69.736,-3.711
8746,-2.289,4.969,297.862,-2.795
8750,-2.323,-2.070,-1578.065,-3.544
8755,-2.327,1.259,739.610,-2.831
8760,-2.339,1.839,129.963,-3.311
8765,-2.343,-0.077,-430.375,-2.541
8769,-2.346,1.365,322.042,-2.769
8773,-2.346,1.014,-78.874,-2.551
8778,-2.346,0.365,-146.402,-2.445
8782,-2.339,1.274,203.859,-2.278
8786,-2.316,3.533,507.991,-1.933
8791,-2.305,0.129,-761.310,-1.823
8795,-2.280,0.381,56.381,-1.151
8800,-2.261,1.129,170.021,-1.565
8805,-2.248,-0.383,-339.194,-1.511
8809,-2.232,1.289,372.163,-1.733
8813,-2.223,-0.192,-332.342,-1.723
8818,-2.209,1.877,460.941,-1.980
8822,-2.208,-0.955,-636.132,-1.918
8827,-2.187,4.236,1157.636,-2.085
8831,-2.191,1.030,-711.835,-2.608
8835,-2.182,3.518,557.471,-2.551
8840,-2.199,0.442,-688.526,-3.097
8845,-2.229,-2.596,-681.204,-3.157
8849,-2.230,3.564,1377.528,-3.033
8854,-2.244,0.060,-780.013,-2.954
8858,-2.260,0.098,8.589,-3.050
8862,-2.288,-1.398,-344.743,-3.391
8867,-2.298,0.449,411.615,-2.875
8871,-2.318,-1.497,-438.021,-2.976
8875,-2.336,-1.322,39.190,-2.934
8880,-2.332,2.030,758.864,-2.586
8884,-2.347,-0.207,-501.489,-3.023
8890,-2.362,-0.192,3.417,-3.036
8894,-2.354,1.343,350.629,-2.239
8898,-2.368,-0.535,-421.045,-2.951
8903,-2.361,0.190,161.729,-2.074
8907,-2.372,-1.009,-270.414,-2.695
8911,-2.376,0.037,233.438,-2.555
8916,-2.374,3.220,715.006,-2.990
8920,-2.372,1.396,-411.278,-2.578
8924,-2.373,0.518,-195.777,-2.565
8930,-2.374,1.030,114.675,-2.636
8934,-2.385,-0.535,-352.452,-2.780
8938,-2.403,-0.543,-1.705,-3.163
8943,-2.412,0.190,166.854,-2.900
8947,-2.435,-2.489,-605.649,-3.016
8951,-2.428,1.106,803.985,-2.351
8956,-2.415,1.472,82.303,-2.076
8960,-2.421,-0.566,-461.960,-2.586
8964,-2.416,0.801,306.096,-2.381
8969,-2.414,-1.016,-409.926,-2.082
8974,-2.398,0.335,301.326,-1.702
8978,-2.402,1.190,192.559,-2.831
8983,-2.389,1.129,-13.729,-2.032
8987,-2.360,1.625,111.955,-1.293
8991,-2.351,1.762,30.808,-2.259
8996,-2.342,0.694,-242.666,-2.083
9000,-2.336,-0.299,-222.703,-1.978
9004,-2.336,-0.390,-20.447,-2.235
9009,-2.338,-1.680,-291.082,-2.052
9014,-2.332,0.129,404.191,-2.090
9018,-2.298,0.747,139.136,-0.790
9023,-2.271,3.724,671.122,-1.761
9027,-2.260,-1.184,-1100.537,-1.466
9032,-2.229,1.472,586.162,-1.025
9036,-2.194,1.228,-54.623,-0.726
9040,-2.154,0.831,-89.645,-0.395
9045,-2.109,2.243,318.353,-0.398
9049,-2.079,1.999,-54.819,-1.059
9053,-2.045,4.281,514.992,-1.277
9059,-2.023,2.778,-336.575,-1.578
9063,-1.984,5.175,534.555,-1.223
9067,-1.993,1.220,-885.797,-2.676
9072,-1.980,5.327,917.531,-2.507
9076,-1.988,2.503,-634.988,-2.935
9080,-2.002,-1.047,-796.593,-2.449
9085,-1.999,3.938,1116.652,-2.741
9089,-1.991,4.572,140.797,-2.571
9094,-1.998,1.419,-707.512,-2.670
9099,-2.000,3.991,574.736,-2.995
9103,-2.013,1.877,-476.669,-3.014
9108,-2.008,2.304,95.848,-2.302
9112,-2.036,0.350,-444.945,-3.490
9116,-2.039,-0.398,-168.641,-2.053
9121,-2.037,1.816,495.022,-2.379
9125,-2.032,0.900,-205.757,-1.964
9129,-2.028,-1.123,-455.198,-1.569
9134,-1.987,3.427,1016.447,-0.740
9138,-1.946,4.381,211.856,-0.929
9143,-1.905,2.068,-518.605,-0.357
9148,-1.850,4.106,457.809,-0.030
9152,-1.801,3.434,-150.889,-0.150
9156,-1.783,0.740,-605.269,-1.080
9161,-1.776,3.350,584.831,-2.163
9165,-1.773,1.885,-328.032,-2.039
9170,-1.762,4.236,526.690,-2.110
9174,-1.753,5.625,311.785,-2.580
9178,-1.753,2.953,-599.586,-2.361
9184,-1.761,1.228,-385.087,-2.418
9188,-1.780,0.640,-131.437,-2.876
9192,-1.810,1.068,96.193,-3.508
9197,-1.817,2.762,386.555,-2.732
9201,-1.816,1.885,-196.654,-2.189
9205,-1.817,1.381,-112.359,-2.207
9210,-1.819,2.770,311.226,-2.480
9214,-1.825,3.159,87.525,-2.831
9218,-1.816,3.419,58.720,-2.128
9223,-1.830,2.678,-167.676,-3.084
9228,-1.835,1.312,-306.921,-2.367
9232,-1.829,2.014,156.901,-1.960
9237,-1.867,1.083,-209.563,-3.969
9241,-1.876,4.495,765.070,-3.327
9245,-1.892,2.930,-351.818,-3.299
9250,-1.910,-0.238,-709.028,-2.747
9254,-1.929,4.190,990.045,-3.783
9259,-1.950,5.427,278.022,-4.167
9263,-1.961,4.747,-152.466,-3.519
9267,-2.003,0.175,-1025.228,-4.086
9273,-2.032,2.770,578.818,-4.088
9277,-2.099,0.480,-514.855,-5.478
9281,-2.120,1.511,231.893,-3.489
9286,-2.177,3.923,542.314,-5.790
9290,-2.227,1.831,-469.390,-5.113
9294,-2.295,0.388,-322.330,-5.670
9299,-2.347,5.037,1043.280,-6.024
9303,-2.449,-2.375,-1650.092,-6.942
9307,-2.533,1.999,970.285,-7.046
9313,-2.607,-1.360,-754.443,-5.939
9317,-2.694,1.846,714.373,-7.376
9322,-2.766,1.938,20.502,-6.742
9326,-2.848,0.396,-349.815,-6.927
9330,-2.919,-1.100,-335.768,-6.141
9335,-2.988,0.388,332.266,-6.467
9339,-3.042,1.526,255.252,-6.054
9343,-3.101,1.091,-97.999,-6.230
9348,-3.168,-3.428,-1024.271,-5.668
9352,-3.229,-0.123,729.979,-6.196
9357,-3.305,-5.169,-1128.310,-5.922
9362,-3.356,-2.054,687.832,-5.377
9366,-3.405,-3.276,-273.360,-5.112
9371,-3.447,-5.283,-448.533,-4.326
9375,-3.471,0.671,1329.062,-4.819
9379,-3.511,-3.375,-903.888,-4.708
9384,-3.543,-3.108,59.637,-4.432
9388,-3.564,-2.650,103.717,-4.004
9392,-3.589,-2.612,8.581,-4.270
9398,-3.616,-3.016,-92.201,-4.279
9402,-3.636,-2.291,163.479,-4.127
9406,-3.645,0.526,633.272,-4.202
9411,-3.663,-2.696,-724.230,-3.945
9415,-3.700,-4.016,-294.779,-4.635
9419,-3.731,-1.650,530.110,-4.897
9424,-3.771,-2.100,-100.711,-5.240
9428,-3.831,-4.741,-590.085,-5.755
9432,-3.889,-1.535,715.010,-6.399
9437,-3.957,-2.115,-129.962,-6.809
9442,-4.027,-5.780,-818.615,-6.214
9447,-4.100,-3.680,467.744,-6.867
9451,-4.196,-6.444,-620.701,-7.459
9455,-4.243,-4.062,531.151,-5.659
9460,-4.305,-5.085,-228.530,-6.260
9464,-4.335,-1.680,762.675,-5.425
9468,-4.348,-6.177,-1001.823,-3.640
9473,-4.348,-4.199,437.411,-3.414
9477,-4.332,-2.283,428.068,-3.039
9483,-4.327,-4.520,-500.591,-3.067
9487,-4.316,-3.375,255.589,-3.071
9491,-4.283,-2.864,114.984,-2.015
9496,-4.255,-3.841,-218.688,-2.075
9500,-4.232,-4.169,-73.138,-2.149
9504,-4.205,-3.596,128.714,-2.133
9509,-4.201,-4.986,-310.947,-2.890
9513,-4.185,-2.093,646.365,-2.961
9518,-4.185,-2.688,-133.144,-3.611
9522,-4.189,-3.169,-107.443,-3.677
9527,-4.200,-0.535,587.330,-4.635
9532,-4.200,-2.100,-351.502,-3.704
9536,-4.230,-3.787,-377.917,-4.871
9540,-4.249,-1.100,600.318,-4.959
9545,-4.278,-1.856,-169.597,-5.303
9549,-4.269,2.656,1006.122,-4.386
9553,-4.272,2.923,59.372,-5.089
9558,-4.280,2.640,-64.075,-5.233
9562,-4.302,-1.879,-1022.417,-4.946
9566,-4.302,-0.642,274.078,-4.184
9572,-4.316,0.991,366.604,-5.206
9576,-4.322,1.091,22.270,-4.859
9580,-4.304,0.785,-69.459,-3.583
9585,-4.261,4.465,833.195,-3.153
9589,-4.234,1.579,-646.972,-3.260
9594,-4.197,0.579,-223.614,-2.473
9598,-4.166,1.831,280.445,-3.072
9602,-4.114,4.106,510.963,-2.475
9607,-4.064,4.480,84.017,-2.584
9612,-4.028,3.915,-128.266,-3.103
9616,-3.988,4.785,195.294,-3.075
9621,-3.943,8.946,937.851,-3.653
9625,-3.876,5.533,-765.757,-1.819
9629,-3.871,4.930,-134.730,-4.692
9634,-3.854,5.976,234.275,-4.350
9638,-3.864,3.648,-523.907,-5.136
9642,-3.854,6.526,645.261,-4.807
9647,-3.874,6.220,-68.647,-6.219
9651,-3.895,6.091,-29.280,-6.234
9656,-3.934,3.862,-504.300,-6.663
9661,-3.946,5.411,347.137,-5.713
9665,-3.993,3.220,-490.779,-6.995
9669,-4.014,4.327,248.177,-6.015
9674,-4.057,4.091,-53.154,-7.061
9678,-4.077,5.182,246.969,-6.162
9682,-4.102,5.656,106.022,-6.577
9687,-4.116,6.007,78.944,-6.101
9691,-4.156,4.785,-276.830,-7.139
9696,-4.171,4.266,-115.764,-5.836
9701,-4.177,5.785,339.384,-5.785
9705,-4.177,3.801,-445.807,-4.972
9710,-4.187,4.533,164.310,-5.683
9714,-4.182,5.075,121.630,-5.021
9718,-4.188,6.793,387.886,-5.974
9723,-4.180,7.343,123.233,-5.410
9727,-4.177,5.907,-322.353,-5.294
9731,-4.157,8.564,592.437,-5.092
9736,-4.151,5.030,-792.455,-4.934
9741,-4.147,7.068,456.170,-5.477
9745,-4.136,7.289,49.859,-5.227
9750,-4.150,4.114,-719.106,-5.694
9754,-4.181,1.152,-660.533,-5.975
9758,-4.204,5.358,938.863,-6.513
9763,-4.232,4.320,-232.982,-6.543
9767,-4.276,2.762,-348.534,-7.005
9771,-4.310,4.449,378.596,-6.943
9776,-4.339,5.289,188.611,-6.941
9780,-4.371,4.991,-66.811,-7.000
9785,-4.408,2.396,-587.731,-6.781
9790,-4.452,1.678,-160.456,-6.937
9794,-4.487,1.839,35.879,-6.608
9799,-4.522,1.159,-154.407,-6.512
9803,-4.559,-0.451,-360.171,-6.267
9807,-4.571,0.740,265.339,-5.330
9812,-4.598,0.449,-65.156,-6.013
9816,-4.610,2.030,357.824,-5.622
9820,-4.623,-1.177,-718.858,-4.995
9826,-4.611,2.854,898.870,-4.660
9830,-4.625,-0.161,-678.503,-5.266
9834,-4.615,3.136,736.754,-4.822
9839,-4.617,1.373,-395.372,-5.023
9843,-4.643,-1.940,-742.820,-5.478
9847,-4.666,0.457,535.511,-5.893
9852,-4.682,4.457,897.666,-6.469
9856,-4.731,-0.192,-1044.217,-7.062
9861,-4.768,1.480,369.857,-6.909
9865,-4.801,3.892,543.291,-7.302
9870,-4.846,0.969,-656.708,-7.234
9875,-4.874,1.724,169.142,-6.647
9879,-4.903,1.656,-15.432,-6.654
9883,-4.941,0.312,-302.865,-6.862
9888,-4.981,-2.192,-560.389,-6.465
9892,-5.021,-1.146,233.022,-6.743
9896,-5.074,-3.283,-480.100,-6.950
9901,-5.111,-2.215,239.405,-6.439
9905,-5.118,-0.367,413.088,-5.386
9910,-5.140,-0.948,-130.079,-6.039
9915,-5.139,0.594,346.047,-5.219
9919,-5.121,1.327,164.754,-4.495
9924,-5.128,-3.085,-991.955,-4.828
9928,-5.159,-4.352,-282.852,-5.716
9932,-5.145,0.274,1026.166,-4.521
9937,-5.135,-3.505,-841.190,-3.871
9941,-5.122,0.068,796.726,-4.511
9945,-5.116,-2.138,-497.319,-4.347
9950,-5.122,-5.505,-751.431,-4.203
9955,-5.105,-2.192,738.844,-3.799
9959,-5.103,-3.344,-258.447,-4.247
9964,-5.075,-0.184,704.796,-3.698
9968,-5.059,-0.780,-133.263,-4.099
9973,-5.044,-3.566,-625.844,-3.532
9977,-5.033,-4.039,-106.117,-3.605
9981,-5.023,-0.688,749.361,-4.395
9986,-5.008,0.625,295.184,-4.376
9990,-5.014,-2.497,-703.184,-4.766
9995,-5.018,-1.825,150.214,-4.837
10000,-5.031,-0.100,387.161,-5.620
10004,-5.057,-6.886,-1508.058,-4.838
10009,-5.064,-1.467,1192.748,-5.080
10013,-5.065,-2.543,-236.661,-4.547
10017,-5.067,-4.077,-340.967,-4.263
10022,-5.036,-0.070,889.794,-3.517
10026,-5.039,-3.909,-855.547,-4.305
10031,-5.030,-0.322,795.871,-4.533
10035,-5.027,-2.665,-521.708,-4.297
10040,-5.026,-0.268,532.182,-4.903
10045,-5.011,0.136,90.147,-4.310
10049,-5.014,-4.993,-1154.314,-4.070
10053,-5.016,-3.871,246.949,-4.265
10058,-5.011,-1.283,576.088,-4.445
10062,-5.007,-3.024,-386.425,-4.164
10067,-4.997,0.953,883.800,-4.725
10071,-5.011,-3.535,-1004.599,-4.900
10075,-4.995,1.678,1146.381,-4.604
10081,-4.987,-1.772,-762.010,-4.192
10085,-4.961,0.274,453.413,-3.736
10090,-4.959,-2.642,-649.739,-4.289
10094,-4.933,-1.199,319.192,-3.376
10099,-4.901,-0.757,98.214,-3.206
10103,-4.868,-2.627,-419.710,-2.668
10107,-4.836,-1.886,163.529,-2.858
10112,-4.785,-0.230,368.764,-2.239
10116,-4.737,0.694,205.259,-2.514
10120,-4.677,1.480,175.192,-2.071
10126,-4.638,-2.825,-960.157,-2.119
10130,-4.592,-1.138,372.576,-2.048
10135,-4.555,-1.115,5.076,-2.513
10139,-4.505,1.572,606.825,-2.374
10143,-4.473,-2.230,-845.535,-2.449
10148,-4.449,-0.551,372.205,-3.131
10152,-4.438,2.220,616.324,-4.407
10157,-4.440,-0.093,-517.213,-4.501
10161,-4.449,2.449,564.886,-5.439
10166,-4.463,1.068,-307.313,-5.376
10171,-4.492,1.396,72.814,-6.249
10175,-4.515,0.457,-210.901,-5.705
10179,-4.570,0.694,52.681,-7.440
10184,-4.599,-0.360,-237.047,-5.919
10188,-4.640,-1.780,-314.682,-6.295
10193,-4.670,1.740,777.870,-6.478
10197,-4.615,4.335,579.852,-2.901
10201,-4.458,2.014,-517.070,2.774
10206,-4.323,-4.459,-1446.220,3.312
10211,-4.377,-2.917,339.345,-6.390
10216,-4.297,-0.199,602.296,-0.330
10220,-4.037,0.778,217.326,8.532
10224,-3.853,1.709,208.624,4.788
10229,-3.713,6.030,967.012,1.808
10233,-3.544,1.182,-1081.993,4.483
10238,-3.485,5.762,1010.625,-1.883
10242,-3.382,3.480,-503.184,0.900
10246,-3.357,1.907,-350.071,-2.546
10252,-3.402,5.778,860.816,-6.878
10256,-3.365,4.877,-200.170,-2.635
10261,-3.337,4.488,-86.437,-2.925
10265,-3.347,6.633,479.231,-5.313
10269,-3.281,3.633,-665.484,-0.839
10274,-3.259,3.465,-37.155,-2.968
10278,-3.258,1.686,-397.725,-3.563
10282,-3.292,3.243,345.749,-5.680
10287,-3.224,3.411,37.419,-0.645
10291,-3.189,5.037,364.237,-2.595
10297,-3.138,1.984,-678.541,-1.033
10301,-3.119,6.549,1009.037,-3.659
10305,-3.055,7.320,169.972,-1.538
10310,-3.257,-9.428,-3731.750,-11.089
10314,-3.286,1.747,2435.827,-5.119
10319,-3.271,2.419,147.833,-3.066
10323,-3.247,4.778,525.575,-3.127
10328,-3.262,2.747,-451.230,-4.608
10332,-3.269,4.762,448.635,-4.664
10337,-3.292,4.182,-128.923,-5.304
10342,-3.278,6.091,424.088,-3.958
10346,-3.318,3.923,-483.915,-6.128
10350,-3.346,6.816,641.208,-6.221
10355,-3.361,7.320,111.860,-5.697
10359,-3.338,6.312,-224.517,-3.606
10364,-3.399,4.663,-365.762,-7.411
10368,-3.428,6.243,349.901,-6.270
10372,-3.472,3.808,-541.618,-6.431
10377,-3.495,6.701,641.777,-6.095
10382,-3.558,4.579,-471.167,-7.657
10387,-3.567,8.793,932.244,-6.000
10391,-3.598,6.984,-403.470,-6.623
10395,-3.640,4.205,-616.377,-6.646
10400,-3.719,2.052,-477.947,-8.028
10404,-3.730,7.579,1225.980,-5.968
10409,-3.774,6.251,-293.599,-7.308
10413,-3.818,3.129,-689.518,-6.645
10418,-3.887,5.388,501.229,-8.445
10423,-3.921,4.114,-283.543,-6.510
10427,-3.961,6.778,589.408,-7.451
10432,-4.011,4.587,-486.853,-7.463
10436,-4.066,5.472,195.906,-7.958
10440,-4.117,5.297,-39.260,-7.798
10445,-4.187,1.801,-779.702,-8.014
10449,-4.274,-1.940,-829.738,-8.098
10454,-4.293,5.541,1658.005,-6.438
10458,-4.368,4.144,-308.241,-8.943
10464,-4.428,2.961,-261.540,-8.044
10468,-4.511,2.098,-191.178,-9.039
10472,-4.549,1.793,-67.854,-6.824
10477,-4.590,4.022,499.330,-7.469
10481,-4.634,1.442,-572.858,-7.118
10485,-4.665,2.610,259.081,-6.754
10490,-4.688,2.198,-91.930,-6.306
10494,-4.716,0.335,-417.997,-6.166
10499,-4.737,2.877,563.383,-6.371
10503,-4.759,0.091,-618.619,-5.855
10508,-4.760,0.854,169.786,-5.023
10513,-4.750,0.961,23.940,-4.472
10517,-4.755,-0.031,-223.909,-4.956
10521,-4.737,1.755,396.947,-4.262
10526,-4.748,0.236,-338.175,-5.357
10530,-4.743,-0.795,-228.399,-4.328
10535,-4.749,-0.131,147.321,-4.978
10539,-4.741,3.747,864.051,-5.184
10543,-4.776,-0.222,-881.320,-6.422
10548,-4.791,1.228,320.597,-5.814
10553,-4.808,1.007,-49.151,-5.893
10558,-4.840,1.274,60.066,-6.682
10562,-4.877,-0.375,-370.363,-6.606
10566,-4.915,-1.787,-313.825,-6.365
10571,-4.986,-1.131,145.112,-8.217
10575,-5.017,2.549,813.304,-7.104
10580,-5.074,-4.810,-1641.119,-6.790
10584,-5.105,-4.260,120.955,-5.671
10588,-5.127,-1.077,706.124,-5.977
10594,-5.145,-2.184,-245.317,-5.529
10598,-5.135,-2.138,10.133,-4.210
10603,-5.114,0.121,506.170,-4.100
10607,-5.078,-1.749,-417.089,-2.938
10611,-5.042,-1.680,15.267,-2.904
10616,-4.999,-0.619,238.550,-2.726
10620,-4.968,-2.276,-369.093,-2.976
10624,-4.920,1.236,778.247,-2.858
10629,-4.868,2.228,221.510,-2.802
10633,-4.829,-1.589,-849.687,-2.552
10639,-4.799,-3.077,-329.617,-2.668
10643,-4.736,-0.299,613.654,-1.577
10647,-4.708,-0.131,37.320,-3.288
10652,-4.659,3.030,711.781,-2.931
10656,-4.635,2.083,-210.722,-3.918
10661,-4.581,4.709,582.510,-2.983
10665,-4.575,-1.001,-1274.536,-4.025
10669,-4.552,2.381,742.900,-3.972
10674,-4.538,1.014,-304.731,-4.076
10679,-4.525,0.075,-208.466,-3.915
10684,-4.504,3.488,759.620,-4.218
10688,-4.478,6.274,620.271,-4.619
10692,-4.482,1.434,-1078.363,-4.971
10697,-4.482,1.373,-13.439,-4.816
10701,-4.487,0.014,-304.386,-4.722
10706,-4.464,4.572,1014.526,-4.317
10710,-4.461,-0.154,-1043.549,-4.319
10714,-4.460,1.854,439.885,-4.809
10720,-4.465,1.220,-141.552,-4.989
10724,-4.446,2.816,353.909,-4.110
10729,-4.448,3.518,156.482,-5.340
10733,-4.426,2.411,-246.849,-3.861
10737,-4.420,4.045,363.342,-5.050
10742,-4.400,3.991,-11.938,-4.289
10746,-4.379,5.457,328.916,-4.548
10750,-4.381,0.625,-1076.662,-4.599
10755,-4.381,1.892,280.101,-4.783
10759,-4.367,4.327,541.618,-4.665
10765,-4.346,6.030,377.951,-4.626
10769,-4.324,3.518,-560.092,-4.003
10773,-4.271,9.190,1258.153,-3.734
10778,-4.229,5.686,-773.128,-3.443
10782,-4.202,1.762,-871.151,-3.242
10787,-4.172,5.358,796.151,-3.917
10791,-4.137,5.259,-22.053,-3.550
10795,-4.114,3.930,-297.813,-3.829
10800,-4.082,6.159,494.456,-3.917
10804,-4.066,5.106,-234.723,-4.399
10810,-4.044,6.343,274.565,-4.351
10814,-4.020,5.198,-255.133,-3.971
10818,-4.029,4.129,-237.701,-5.404
10823,-4.013,4.701,127.340,-4.255
10827,-4.016,6.259,346.981,-5.521
10832,-4.008,6.923,147.583,-5.174
10836,-4.016,5.915,-224.718,-5.716
10840,-4.018,3.999,-424.652,-4.992
10845,-4.018,6.129,472.443,-5.359
10850,-4.023,5.243,-196.602,-5.448
10855,-4.034,5.839,132.551,-5.826
10859,-4.063,3.205,-585.242,-6.205
10863,-4.062,4.938,384.048,-5.103
10868,-4.069,5.663,161.584,-5.672
10872,-4.075,6.304,142.367,-5.722
10877,-4.102,3.854,-545.499,-6.319
10881,-4.113,8.014,921.237,-6.406
10885,-4.114,7.846,-37.287,-5.908
10891,-4.141,2.953,-1095.150,-6.107
10895,-4.160,3.694,162.524,-5.899
10900,-4.162,6.327,586.284,-5.652
10904,-4.179,7.136,179.813,-6.591
10908,-4.178,8.022,196.602,-5.886
10913,-4.185,5.404,-583.405,-5.747
10917,-4.181,4.549,-189.654,-4.983
10921,-4.168,6.946,533.129,-5.029
10926,-4.173,6.434,-113.858,-5.836
10930,-4.172,5.243,-263.693,-5.320
10936,-4.168,6.999,389.815,-5.483
10940,-4.196,6.816,-40.712,-7.108
10944,-4.198,9.129,516.290,-6.259
10949,-4.230,5.175,-877.930,-6.954
10953,-4.249,5.625,99.996,-6.417
10958,-4.280,4.877,-167.583,-6.854
10962,-4.285,6.732,411.482,-6.016
10966,-4.286,6.220,-113.858,-5.702
10971,-4.307,5.755,-103.294,-6.620
10976,-4.321,8.167,535.096,-6.838
10981,-4.300,6.617,-343.748,-4.729
10985,-4.310,4.556,-458.015,-5.808
10989,-4.280,7.617,680.843,-4.475
10994,-4.288,5.052,-570.990,-5.789
10998,-4.271,5.976,204.894,-4.775
11003,-4.310,5.350,-139.225,-7.392
11007,-4.316,10.320,1099.439,-6.867
11011,-4.328,5.495,-1052.449,-6.190
11016,-4.407,4.297,-263.749,-9.201
11021,-4.383,9.701,1195.704,-5.385
11026,-4.428,6.678,-667.602,-8.118
11030,-4.459,5.281,-308.786,-7.139
11035,-4.500,9.388,909.404,-8.575
11039,-4.508,6.709,-597.544,-6.399
11043,-4.540,7.953,276.260,-7.847
11048,-4.568,2.946,-1114.789,-6.586
11052,-4.623,5.801,628.293,-8.613
11057,-4.645,5.198,-134.012,-6.877
11062,-4.691,6.839,364.716,-8.446
11066,-4.735,6.564,-61.015,-8.348
11071,-4.785,5.877,-153.353,-8.536
11075,-4.839,3.724,-476.255,-8.278
11080,-4.876,6.862,695.964,-8.197
11084,-4.910,3.831,-672.854,-7.438
11088,-4.930,7.144,732.960,-7.509
11093,-4.926,6.495,-144.447,-6.155
11097,-4.933,7.686,263.927,-6.967
11102,-4.940,4.587,-690.561,-6.262
11107,-4.951,3.892,-153.958,-6.380
11111,-4.981,9.923,1336.555,-8.657
11116,-4.980,6.037,-855.083,-6.282
11120,-4.986,5.900,-30.534,-6.580
11125,-5.000,5.686,-48.010,-6.917
11129,-5.006,4.923,-171.464,-6.368
11133,-5.027,5.014,20.374,-7.177
11138,-5.034,4.869,-32.491,-6.426
11142,-5.046,7.236,529.636,-7.191
11147,-5.053,6.228,-223.720,-6.792
11152,-5.061,8.633,534.351,-7.351
11156,-5.077,6.915,-381.002,-7.416
11161,-5.106,6.770,-32.202,-7.987
11165,-5.143,6.740,-6.834,-8.456
11169,-5.195,4.312,-547.717,-8.670
11174,-5.255,5.091,172.415,-9.296
11178,-5.331,4.946,-32.317,-10.161
11182,-5.355,4.427,-114.943,-7.520
11187,-5.393,5.198,170.725,-8.386
11192,-5.394,7.312,468.640,-7.070
11197,-5.412,6.152,-258.766,-7.635
11201,-5.407,6.373,48.933,-6.600
11205,-5.395,5.411,-217.216,-5.990
11210,-5.380,4.633,-172.721,-5.649
11214,-5.353,7.289,590.331,-5.649
11219,-5.357,5.961,-295.165,-6.855
11223,-5.320,8.495,562.689,-5.384
11227,-5.309,7.266,-273.599,-6.380
11233,-5.276,9.656,531.431,-5.798
11237,-5.247,5.564,-908.438,-5.011
11242,-5.184,7.885,516.150,-3.870
11246,-5.105,7.587,-66.335,-2.908
11250,-5.083,9.640,459.587,-6.107
11255,-5.021,6.930,-603.816,-3.479
11259,-4.932,13.205,1394.402,-3.491
11264,-4.857,10.442,-606.532,-3.506
11268,-4.792,9.778,-146.025,-3.805
11272,-4.704,12.610,631.030,-3.152
11278,-4.609,12.136,-104.709,-2.627
11282,-4.511,14.701,564.456,-3.004
11287,-4.443,12.045,-587.199,-3.782
11291,-4.341,15.572,774.762,-2.833
11296,-4.241,17.610,448.935,-3.231
11300,-4.148,16.869,-163.096,-3.365
11304,-4.066,14.503,-522.156,-3.261
11309,-3.977,17.419,644.000,-3.502
11313,-3.896,16.457,-212.983,-3.527
11319,-3.806,17.923,323.115,-3.405
11323,-3.710,20.343,534.419,-3.500
11327,-3.609,19.694,-143.552,-3.048
11332,-3.492,21.022,293.340,-2.426
11336,-3.378,22.175,254.341,-2.676
11341,-3.263,22.121,-11.770,-2.568
11345,-3.132,26.152,893.292,-2.499
11350,-3.009,28.266,464.930,-3.262
11354,-2.890,27.297,-214.864,-3.095
11358,-2.791,28.449,254.790,-4.284
11364,-2.685,29.388,207.912,-3.951
11368,-2.606,30.724,293.728,-5.616
11373,-2.556,28.793,-426.900,-6.488
11377,-2.487,30.915,465.789,-6.013
11382,-2.440,33.518,574.880,-7.536
11386,-2.400,33.701,40.460,-7.953
11390,-2.368,36.831,699.234,-8.886
11395,-2.334,34.396,-537.791,-8.267
11399,-2.335,33.068,-291.537,-9.783
11405,-2.402,33.091,5.035,-13.072
11409,-2.395,33.404,69.799,-9.387
11413,-2.394,38.205,1067.006,-10.770
11418,-2.408,36.075,-462.591,-11.231
11422,-2.419,37.999,419.282,-11.474
11427,-2.426,39.190,259.781,-11.563
11431,-2.444,38.495,-151.804,-11.974
11436,-2.466,37.274,-266.909,-11.926
11440,-2.532,36.297,-212.597,-13.946
11446,-2.588,36.495,43.372,-13.516
11450,-2.654,39.052,564.266,-14.535
11455,-2.730,39.801,163.767,-15.366
11459,-2.810,36.442,-733.357,-14.924
11464,-2.898,38.213,385.669,-15.769
11468,-3.003,34.892,-725.025,-16.024
11473,-3.110,38.091,698.967,-16.879
11477,-3.209,40.304,484.619,-17.060
11481,-3.329,36.625,-809.013,-17.359
11486,-3.440,36.121,-109.908,-17.006
11491,-3.529,38.190,452.472,-16.448
